row_id,source_file,source_file_sha256,source_sheet,source_excel_row,duplicate_row_ids,waveform_sha256,exact_record_sha256,condition_group,regression_outer_fold,oof_model_id,full_model_id,material,temperature_C,frequency_Hz,waveform,b_m_T,energy_proxy_Hz_T,feature_schema_sha256,q4_fold_models_artifact_sha256,q4_full_model_artifact_sha256,config_sha256
附件一（训练集）.xlsx|材料2|1880,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,1880,附件一（训练集）.xlsx|材料2|1880,A5A73081E55447ED584FE67483E533F9EF055BBEBA1DB68474EEACA12040715A,D5D3A54F109F489E9380D63F672BF536DB487209BB978CE721375C659ACB9E83,材料2|90|三角波|52|-11,0,q4-ridge-fold-0,q4-ridge-full,材料2,90,199170,三角波,0.097857243,19490.2270883,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1194,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1194,附件一（训练集）.xlsx|材料1|1194,5F0532467BD9655F5C212BF1AA7B4A5C6A8F0F6CB1EAB80B1AED4188754ED26B,D5D4FB5AC8483BF8237408C0CC37CDB21439DB684AC82B3F0D71EF93F7C1BCFD,材料1|25|三角波|52|-12,3,q4-ridge-fold-3,q4-ridge-full,材料1,25,199170,三角波,0.069760648,13894.2282622,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2675,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2675,附件一（训练集）.xlsx|材料3|2675,6A70EF9630745AA7012299818D4AC443F4225004EB84DF5E7D7A1B8AA1D8E124,D5DD6E85CEA688FB092C09BE86929114777CD3D33F8B5243C8558F438598091B,材料3|70|梯形波|54|-13,1,q4-ridge-fold-1,q4-ridge-full,材料3,70,251240,梯形波,0.061818331,15531.2374804,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2667,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2667,附件一（训练集）.xlsx|材料3|2667,639A2C84C126B6FA34C986E901225237B64865D58C340D3E1B45AE94B03BDA2E,D5DDA5115AA99FBC9B35EADE2BD9308C4BD3A7E88F0DA1CBBADCD070BE6E662E,材料3|70|梯形波|52|-12,0,q4-ridge-fold-0,q4-ridge-full,材料3,70,199190,梯形波,0.077493331,15435.8966019,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|703,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,703,附件一（训练集）.xlsx|材料1|703,2AFEF0BBAC85DFBF9F57F8D7777C5CDBA2444B8044EE73F51E4D503FF1072C2B,D5E15705270B435D3AF715FE18C46F0ABFDF929FF2949579EC2A37896EE5D3BE,材料1|70|正弦波|52|-18,3,q4-ridge-fold-3,q4-ridge-full,材料1,70,177820,正弦波,0.017389879,3092.26828378,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1755,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1755,附件一（训练集）.xlsx|材料1|1755,FAFAF64729075A8ED729A51A67DFA79422562481EBA7FE876E4B474235087A5B,D5E33C17265328B02C2A98E094F576061A630E60CB5BB545D429726E11957981,材料1|70|三角波|51|-10,3,q4-ridge-fold-3,q4-ridge-full,材料1,70,141280,三角波,0.122407051,17293.6681653,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1835,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1835,附件一（训练集）.xlsx|材料4|1835,662A89F9CC772474930E936E13D50BDB9CD21A04888BDFA182A71BF6D7CBA0E9,D5E5C37CD45F47C7696B9A09C85DD1B3BC00DAEBCA89B0277E9618133562BC23,材料4|90|三角波|56|-19,1,q4-ridge-fold-1,q4-ridge-full,材料4,90,446410,三角波,0.013610024,6075.65081384,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|937,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,937,附件一（训练集）.xlsx|材料4|937,E9EED03BED873F9FE75C934AAE4A0D0CCC25DC517E3D4DC82FDE5E36472491EB,D5F156F300F61BFB4022A3909AE48803F1905FC341C25C0D846FD16D2CDED14F,材料4|25|三角波|50|-12,4,q4-ridge-fold-4,q4-ridge-full,材料4,25,125890,三角波,0.069636355,8766.52073095,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|886,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,886,附件一（训练集）.xlsx|材料3|886,4C9D4789BDB60DA5117A6E44E710696F8FB32D665A75D36E6F7B6850BF2778B2,D5F8043EE8327E29781620EC3A0956B09D044E2B7B762885B7198D61C8BF3962,材料3|70|正弦波|53|-20,1,q4-ridge-fold-1,q4-ridge-full,材料3,70,251170,正弦波,0.0121,3039.157,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1501,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1501,附件一（训练集）.xlsx|材料4|1501,9D0910994B0494CBEE7A1B7830989B78046307155579003999808B43C68F990F,D5F9CDC077C919021DE38667CCD2008C050BC09A66CA4B5B12B28C0E31BBB5CB,材料4|70|三角波|52|-15,2,q4-ridge-fold-2,q4-ridge-full,材料4,70,177890,三角波,0.038967678,6931.96023942,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|286,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,286,附件一（训练集）.xlsx|材料2|286,8B49D8E5C4321A35F178B77AE9919A13BBF142E10265E9B1A8FF4825E5A69DAF,D6034C7D42CFCDFD11ED0BD3181C8303BB0D76735AD8996B7ADD0A57B68E3125,材料2|90|正弦波|47|-9,1,q4-ridge-fold-1,q4-ridge-full,材料2,90,63020,正弦波,0.157564997,9929.74611094,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|3033,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,3033,附件一（训练集）.xlsx|材料3|3033,5D8CA9FFB33993BB6DC31D3AAC024FFFBB8F8A4A0471F0E1831888D967AD2DC1,D604DCD792B90AF972C8345C00B2A47C769DACA984B20727BF3FE42841AC11C1,材料3|90|梯形波|49|-14,2,q4-ridge-fold-2,q4-ridge-full,材料3,90,99970,梯形波,0.048356421,4834.19140737,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|21,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,21,附件一（训练集）.xlsx|材料3|21,2546B5033967F1855168831C8413D64E61402E5F6D81EDA852128811B2E9F535,D6108DEAA1AD6F4D9DC4D6B73089322001C4F13C39251F2A95A7E32A30447088,材料3|25|正弦波|49|-17,1,q4-ridge-fold-1,q4-ridge-full,材料3,25,79460,正弦波,0.025110153,1995.25275738,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|361,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,361,附件一（训练集）.xlsx|材料1|361,199EE3E44161E67D7786DE0FDAF0FF95D79DD6952726E80BCB75277DABFF1977,D612B82AD6744124E779A485512AE9AC754AFC3F8DDE29AFA20891270346875A,材料1|50|正弦波|49|-18,4,q4-ridge-fold-4,q4-ridge-full,材料1,50,99950,正弦波,0.019626467,1961.66537665,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1329,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1329,附件一（训练集）.xlsx|材料1|1329,6D2FA5E4E5DA4E978D0F23E984E8F9B432A4FFE7D748CD6B8050478EDF7BD6F7,D6174D394256206AD3DD0C5F0F43B1904D133CEF16ABDB69CE10A4DE6B176A9B,材料1|25|三角波|48|-11,0,q4-ridge-fold-0,q4-ridge-full,材料1,25,70800,三角波,0.098005227,6938.7700716,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|151,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,151,附件一（训练集）.xlsx|材料1|151,3B9540E43CB457EFB2625BF6488BA6AFB55165BD26920E6A3DEF33244548F47D,D617D468A9FE50C8DAE87FCB2D2D70064EE15771962DB401FDC9633CF576A9C9,材料1|25|正弦波|50|-14,3,q4-ridge-fold-3,q4-ridge-full,材料1,25,125860,正弦波,0.049452093,6224.04042498,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1071,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1071,附件一（训练集）.xlsx|材料4|1071,8445A3BBCF28D17B06BF6D511034E37B599E102783821581EC9F8566EE283099,D618EB090AA1E5CBE8A879B66824F34E0546B4C2A18AE98852C1B6EDCCF1C939,材料4|25|三角波|55|-14,0,q4-ridge-fold-0,q4-ridge-full,材料4,25,396800,三角波,0.04014883,15931.055744,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1327,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1327,附件一（训练集）.xlsx|材料1|1327,B97C650AA5BF66E57BD0FBBB755D53FFEC7532CDEEC24961837F384839B78006,D61BC86A749628CCC1D591ACD5F8EE723B352C4905448EBC814C2BB38891E61B,材料1|25|三角波|48|-12,1,q4-ridge-fold-1,q4-ridge-full,材料1,25,70800,三角波,0.077622365,5495.663442,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|1566,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,1566,附件一（训练集）.xlsx|材料1|1566,63B888EC38DFD1FE279C8A596B3085148E141AC485771384E051B9029F3A57DD,D6267322AE6CB2896DA9130F8D3097E1FE8FCB955BF9A7AB1DDEB5928652C92C,材料1|50|三角波|55|-16,1,q4-ridge-fold-1,q4-ridge-full,材料1,50,316460,三角波,0.027706475,8767.9910785,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2948,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2948,附件一（训练集）.xlsx|材料3|2948,6B70DB843F35320DEB4E405F52E3694A9894F3E00D9081AA8C8F75305AB77307,D63228C2A5BA00A2A4E58B6437000769532F0386C96CF1F402CFB13482878154,材料3|90|梯形波|49|-9,3,q4-ridge-fold-3,q4-ridge-full,材料3,90,99970,梯形波,0.154362662,15431.6353201,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1395,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1395,附件一（训练集）.xlsx|材料4|1395,B8AADFD6895B3021B60A838E1734D58A7EC0EC70688AF656D8313AFA40FA2835,D6349EE064012322408B39B825E38C2F6577700F165C5D6C7C5FD23A1BA2FB39,材料4|50|三角波|49|-10,0,q4-ridge-fold-0,q4-ridge-full,材料4,50,99910,三角波,0.110205032,11010.5847471,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料2|2119,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料2,2119,附件一（训练集）.xlsx|材料2|2119,4E36789AB2BE627B589CC3B48C298837B5A8F733DFABC3724BFBE26B37A1EBE3,D6357305BBA98B8C126A846A2E0F5A27B895D67E06AF1416F55384CB3B36595E,材料2|25|梯形波|55|-18,0,q4-ridge-fold-0,q4-ridge-full,材料2,25,396810,梯形波,0.01979693,7855.6197933,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|130,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,130,附件一（训练集）.xlsx|材料1|130,FC45A21D94D5F8305640BF028A1C0CF3068032B7429C42A6D284E02B8125992C,D63E37A09B7A28613EEA54031D71EEF7514C086A08EEAEC6F907FAC90372A295,材料1|25|正弦波|50|-16,0,q4-ridge-fold-0,q4-ridge-full,材料1,25,112160,正弦波,0.03119451,3498.7762416,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1903,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1903,附件一（训练集）.xlsx|材料4|1903,704F0354DC896731248E30FDA28D011A025F1635082DD40D212794EC1CF9FBC5,D6428FDC023887E53A1B2C95979D35B6577C841820696A3DE00BD3BBFB48DB2D,材料4|90|三角波|49|-13,4,q4-ridge-fold-4,q4-ridge-full,材料4,90,99910,三角波,0.062160333,6210.43887003,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|1641,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,1641,附件一（训练集）.xlsx|材料4|1641,8CA98F77CE7689520A4460EF8A03D3E82B5DBB6F463B7CAF76D6F2F3BBC29DFA,D64492BA9C50DE0A914FA5498EB3CAE36EF543A7446253DC9FCCE8EFF127AC6D,材料4|70|三角波|49|-9,1,q4-ridge-fold-1,q4-ridge-full,材料4,70,89200,三角波,0.15455286,13786.115112,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|1046,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,1046,附件一（训练集）.xlsx|材料3|1046,6419C02CF92ACCC9F6FFAAFE1A21CCA2C8E3CDCF6722AD4010E3B74AD29935A2,D64AB2134DA695D51425DE1A28DF73EFF08A8DACEEE64E2AB2B449A3FC17CE88,材料3|25|三角波|55|-19,4,q4-ridge-fold-4,q4-ridge-full,材料3,25,316460,三角波,0.01570463,4969.8872098,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料1|156,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料1,156,附件一（训练集）.xlsx|材料1|156,1D8F5502A2FEEEAF9D44BD2DDCB6932EA22DDB9CFFAA650A8D3ACF7CCE3EAE54,D64DF7E5CC42B604B2899FE23BE99CBA69D6170430969165A07526C652CD9A72,材料1|25|正弦波|50|-8,0,q4-ridge-fold-0,q4-ridge-full,材料1,25,125860,正弦波,0.175924694,22141.8819868,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|237,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,237,附件一（训练集）.xlsx|材料4|237,0A89F04EA5D85B809A2257472604831A8C76CFAAF673177E8A64ED2FADF71247,D6510F14C2E79709F687DC23C740C6CE555F67B2369ABE7EABE1AB9873C3C790,材料4|50|正弦波|49|-17,3,q4-ridge-fold-3,q4-ridge-full,材料4,50,79460,正弦波,0.022193356,1763.48406776,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料3|2964,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料3,2964,附件一（训练集）.xlsx|材料3|2964,F8735C7E9CD7C540197BE2103A75E633DDFFBDE67F89B25C9246440D10A2D12A,D651314F4BF1C86B7E8A09CA11890F2612A673FD54D7E5946F9BDB91FE5432E5,材料3|90|梯形波|52|-15,3,q4-ridge-fold-3,q4-ridge-full,材料3,90,158740,梯形波,0.039024493,6194.74801882,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
附件一（训练集）.xlsx|材料4|2589,附件一（训练集）.xlsx,C16AEE712BC0AD480B5285F17FA7FA57A5E22A1901D4A6ADB0A1EB83ECFB7FFC,材料4,2589,附件一（训练集）.xlsx|材料4|2589,F46DE76F33975F65F688BE604727BFC8FC6A16B4C211798C4A5D0969DE998314,D65233F7F73B69795F92B9C2D4131B65C6F424B53FC8E2ED836FCD31F3209E07,材料4|90|三角波|52|-8,3,q4-ridge-fold-3,q4-ridge-full,材料4,90,177930,三角波,0.193402105,34412.0365426,1528994E6DC4B68AEAF1605973D8A67CC1C13011A2FA0A766653FF9BE639C170,AFD3FF9D20B9829C714103D3E47F8B3093FED3601B1C2E47DA69358DA10F3D51,2B66DCDE1539748A4B4C7CE0574A96E1362CBFBE26957E618F2506632D0AAD4E,45EB32BF8721BD38DC5DE0B3298EA0EE5515DF84F1E1AB4BEAE16D445BF8078B
