dataset,scope,position,finite_count,missing_count,nonfinite_count,min,max,mean,std_population
train,材料4,541,2800,0,0,-0.033419034,0.133956332,0.004741533241428573,0.01629422740308191
train,材料4,542,2800,0,0,-0.034412829,0.133146277,0.004553074650714291,0.016330417117903805
train,材料4,543,2800,0,0,-0.035404158,0.132336317,0.004364743483571429,0.01636883356180442
train,材料4,544,2800,0,0,-0.036393385,0.131526083,0.004176472888214273,0.016409487290883297
train,材料4,545,2800,0,0,-0.037382495,0.130714977,0.003988267070357147,0.016452381968128742
train,材料4,546,2800,0,0,-0.038371452,0.129904617,0.0038001525160714263,0.016497460180935886
train,材料4,547,2800,0,0,-0.039358721,0.129095533,0.0036121509353571417,0.01654469152724557
train,材料4,548,2800,0,0,-0.040344272,0.128284984,0.0034242578828571446,0.016594024952000918
train,材料4,549,2800,0,0,-0.041328053,0.127473747,0.003236455085357142,0.01664551050466719
train,材料4,550,2800,0,0,-0.042310938,0.126664768,0.0030487247328571552,0.016699084358845512
train,材料4,551,2800,0,0,-0.043293828,0.125857057,0.002861112434285722,0.016754684631622666
train,材料4,552,2800,0,0,-0.044275031,0.125049196,0.0026736249453571392,0.016812292634638088
train,材料4,553,2800,0,0,-0.045253955,0.124241604,0.0024862198875714205,0.0168719391895797
train,材料4,554,2800,0,0,-0.046232089,0.123434228,0.0022989794303928616,0.01693357278803017
train,材料4,555,2800,0,0,-0.047211069,0.122625287,0.0021118265385714325,0.016997142548486124
train,材料4,556,2800,0,0,-0.04818953,0.121813249,0.0019248293185714384,0.017062600993905875
train,材料4,557,2800,0,0,-0.049165928,0.121001206,0.001737968066071426,0.017129908997030947
train,材料4,558,2800,0,0,-0.050139341,0.120192167,0.0015512166896428567,0.017199085934620096
train,材料4,559,2800,0,0,-0.051110751,0.119383504,0.0013645924007142944,0.01727005776259141
train,材料4,560,2800,0,0,-0.052080842,0.118573749,0.0011780963750000091,0.01734278694665673
train,材料4,561,2800,0,0,-0.053046474,0.117764288,0.0009917488221428538,0.017417266828516798
train,材料4,562,2800,0,0,-0.05400809,0.116954983,0.000805541976428562,0.01749348608062622
train,材料4,563,2800,0,0,-0.054969793,0.11614568,0.0006195022417857157,0.01757142914214027
train,材料4,564,2800,0,0,-0.055930283,0.115336526,0.0004335522242857216,0.01765103295260351
train,材料4,565,2800,0,0,-0.056888478,0.114527517,0.00024775152499999253,0.017732222807869572
train,材料4,566,2800,0,0,-0.057846292,0.113719675,6.21339864285796e-05,0.017815016742082808
train,材料4,567,2800,0,0,-0.058801323,0.112912788,-0.0001233064364285654,0.01789938436474756
train,材料4,568,2800,0,0,-0.059754483,0.112105182,-0.00030860033928571445,0.017985281263138482
train,材料4,569,2800,0,0,-0.060707663,0.111296678,-0.0004937273482142836,0.01807264859272008
train,材料4,570,2800,0,0,-0.061660408,0.110488059,-0.0006787156782142839,0.018161467077434754
train,材料4,571,2800,0,0,-0.06261082,0.109893143,-0.0008635386635714139,0.018251776442405374
train,材料4,572,2800,0,0,-0.063557362,0.110291239,-0.0010481754882142834,0.018343525491549495
train,材料4,573,2800,0,0,-0.064500884,0.110689298,-0.0012325921482142818,0.018436610935041464
train,材料4,574,2800,0,0,-0.065442389,0.111087308,-0.0014168317578571346,0.01853106329742605
train,材料4,575,2800,0,0,-0.066381822,0.111485206,-0.0016008901421428628,0.018626807425414435
train,材料4,576,2800,0,0,-0.067319948,0.111882936,-0.0017847338842857147,0.018723820486066703
train,材料4,577,2800,0,0,-0.068255893,0.112280551,-0.0019683738192857116,0.018822110151434823
train,材料4,578,2800,0,0,-0.069189933,0.112678227,-0.0021517853528571357,0.018921601298502597
train,材料4,579,2800,0,0,-0.070120868,0.113076163,-0.0023350108339285545,0.01902228772291296
train,材料4,580,2800,0,0,-0.071048428,0.113474399,-0.0025180088742857345,0.019124098784404013
train,材料4,581,2800,0,0,-0.071975231,0.11387276,-0.00270082788607142,0.019227081548331436
train,材料4,582,2800,0,0,-0.072899894,0.114270982,-0.0028834767535714325,0.019331171709904206
train,材料4,583,2800,0,0,-0.073822661,0.114668887,-0.0030658995310714403,0.019436331313337343
train,材料4,584,2800,0,0,-0.074744136,0.115067508,-0.003248137458928575,0.019542467828425183
train,材料4,585,2800,0,0,-0.075662968,0.115465761,-0.0034301577292857243,0.01964952062484916
train,材料4,586,2800,0,0,-0.076578732,0.115861655,-0.0036119897689285856,0.019757423923361602
train,材料4,587,2800,0,0,-0.077491007,0.11625354,-0.0037936365810714206,0.019866077146190573
train,材料4,588,2800,0,0,-0.078400326,0.116639628,-0.0039751275492856996,0.01997543851613206
train,材料4,589,2800,0,0,-0.079307052,0.117018057,-0.004156474349999986,0.02008536338682557
train,材料4,590,2800,0,0,-0.08021078,0.117386879,-0.004337759506071406,0.020195796146181298
train,材料4,591,2800,0,0,-0.081111198,0.117744155,-0.0045189374092857145,0.020306633864505843
train,材料4,592,2800,0,0,-0.08200866,0.118088288,-0.004699993328214267,0.020417794762386154
train,材料4,593,2800,0,0,-0.082904308,0.118418425,-0.004880945381785699,0.020529252476395837
train,材料4,594,2800,0,0,-0.083796114,0.11873452,-0.005061864691428577,0.020641038809290788
train,材料4,595,2800,0,0,-0.084684314,0.119036959,-0.0052426464942857244,0.020753057431011426
train,材料4,596,2800,0,0,-0.085570845,0.11932608,-0.005423297556785731,0.020865276583141464
train,材料4,597,2800,0,0,-0.08645657,0.119602036,-0.00560387818428569,0.02097774775073049
train,材料4,598,2800,0,0,-0.087339812,0.119865039,-0.005784344480714308,0.021090453389999066
train,材料4,599,2800,0,0,-0.088220744,0.12011557,-0.0059646773060714215,0.021203330890091084
train,材料4,600,2800,0,0,-0.089098902,0.120354233,-0.006144884788571436,0.0213164069978776
train,材料4,601,2800,0,0,-0.089971977,0.120581374,-0.006324969901785713,0.02142956482574389
train,材料4,602,2800,0,0,-0.090841056,0.120796911,-0.0065049735821429006,0.021542680334263264
train,材料4,603,2800,0,0,-0.091708206,0.121000673,-0.006684957048214297,0.02165566316472428
train,材料4,604,2800,0,0,-0.092573024,0.121192863,-0.0068649927228571364,0.02176838430685237
train,材料4,605,2800,0,0,-0.093432286,0.121373732,-0.00704507496878571,0.021880693165769932
train,材料4,606,2800,0,0,-0.094285336,0.12154152,-0.00722531894392854,0.021992335818150483
train,材料4,607,2800,0,0,-0.095135494,0.12168875,-0.007405911343928562,0.02210268539777762
train,材料4,608,2800,0,0,-0.09598389,0.121798933,-0.007587105813928567,0.02221065621843333
train,材料4,609,2800,0,0,-0.09682835,0.12184594,-0.00776936616071429,0.02231494153168249
train,材料4,610,2800,0,0,-0.097668873,0.121798681,-0.007953161083928576,0.02241410286817095
train,材料4,611,2800,0,0,-0.098507026,0.121629863,-0.008138883822857131,0.022506938901110992
train,材料4,612,2800,0,0,-0.099343213,0.12132583,-0.008326913678571456,0.022592604729532575
train,材料4,613,2800,0,0,-0.100175238,0.120892362,-0.00851759929214285,0.022670739908384027
train,材料4,614,2800,0,0,-0.101001618,0.120352804,-0.008710915427142894,0.022741814408451532
train,材料4,615,2800,0,0,-0.101823782,0.119740146,-0.008906213506071445,0.02280759422233956
train,材料4,616,2800,0,0,-0.102643716,0.119086731,-0.009102353086428571,0.02287091154387855
train,材料4,617,2800,0,0,-0.103461352,0.118417365,-0.009298470160000008,0.02293411958945257
train,材料4,618,2800,0,0,-0.10427394,0.117747347,-0.009494187642142861,0.022998123876324477
train,材料4,619,2800,0,0,-0.105080049,0.117084136,-0.009689422409999992,0.023063279932038914
train,材料4,620,2800,0,0,-0.105882116,0.116430097,-0.009884113188571433,0.023129631874865605
train,材料4,621,2800,0,0,-0.106680571,0.115784538,-0.010078314059999987,0.02319708990669514
train,材料4,622,2800,0,0,-0.107477596,0.115145333,-0.010271934652499998,0.023265374194056672
train,材料4,623,2800,0,0,-0.10827324,0.114510336,-0.010465153153214274,0.02333444046115502
train,材料4,624,2800,0,0,-0.109063796,0.113878366,-0.010657986794642882,0.023404194227640673
train,材料4,625,2800,0,0,-0.10984939,0.113249285,-0.010850418649285693,0.02347441957049116
train,材料4,626,2800,0,0,-0.110631286,0.112623245,-0.011042496870714262,0.023545131759338655
train,材料4,627,2800,0,0,-0.111407058,0.111999958,-0.011234226548571447,0.023616302172969904
train,材料4,628,2800,0,0,-0.112177066,0.111378676,-0.011425630279642857,0.02368790985913186
train,材料4,629,2800,0,0,-0.112945041,0.110758689,-0.011616664697857123,0.023759899012165242
train,材料4,630,2800,0,0,-0.11370803,0.110139707,-0.01180732684535714,0.023832308116073803
train,材料4,631,2800,0,0,-0.114463352,0.109521711,-0.011997569459285727,0.023905111572488605
train,材料4,632,2800,0,0,-0.115212995,0.10890454,-0.01218745572714283,0.02397836185805963
train,材料4,633,2800,0,0,-0.115960649,0.108287691,-0.012376958385714286,0.024052055281130615
train,材料4,634,2800,0,0,-0.11670696,0.107670479,-0.01256604245392857,0.024126089491013133
train,材料4,635,2800,0,0,-0.117447892,0.107052335,-0.012754753682857107,0.02420047998186412
train,材料4,636,2800,0,0,-0.118184062,0.106432922,-0.012943076632500024,0.024275182032399745
train,材料4,637,2800,0,0,-0.118917234,0.105812038,-0.013131000316071442,0.02435012335888066
train,材料4,638,2800,0,0,-0.119646781,0.105189527,-0.01331856372678567,0.02442530358673986
train,材料4,639,2800,0,0,-0.120433297,0.104565366,-0.013505740057142912,0.024500721463116788
train,材料4,640,2800,0,0,-0.12122,0.10393982,-0.013692542779642868,0.024576388279270344
train,材料4,641,2800,0,0,-0.122,0.10331346,-0.013878997175714279,0.024652301177895602
train,材料4,642,2800,0,0,-0.122774173,0.102687022,-0.014065046953928538,0.02472837189981966
train,材料4,643,2800,0,0,-0.12355,0.102061247,-0.014250703938571427,0.02480463127277593
train,材料4,644,2800,0,0,-0.124311646,0.101436802,-0.014435884025714269,0.02488104187750904
train,材料4,645,2800,0,0,-0.125073617,0.100814257,-0.014620725290357081,0.024957691856304604
train,材料4,646,2800,0,0,-0.12583,0.100194004,-0.014805163950000002,0.025034582089989984
train,材料4,647,2800,0,0,-0.12658,0.099576116,-0.014989154975714283,0.025111651607542345
train,材料4,648,2800,0,0,-0.127323719,0.098960224,-0.015172714647857138,0.025188903603641056
train,材料4,649,2800,0,0,-0.128063193,0.098345579,-0.015355784790357142,0.025266299960096272
train,材料4,650,2800,0,0,-0.1288,0.097731313,-0.015538438257142911,0.025343848161807677
train,材料4,651,2800,0,0,-0.12953,0.097116756,-0.01572067592535712,0.025421503155881636
train,材料4,652,2800,0,0,-0.13025,0.096501542,-0.01590250308035712,0.02549932232995624
train,材料4,653,2800,0,0,-0.13097,0.095885476,-0.0160838856210714,0.025577272355775997
train,材料4,654,2800,0,0,-0.131682663,0.09526835,-0.016264852401428567,0.02565531153270435
train,材料4,655,2800,0,0,-0.13239007,0.094649973,-0.016445399616428564,0.025733406532668115
train,材料4,656,2800,0,0,-0.133092803,0.094030395,-0.016625503713928548,0.025811536393702282
train,材料4,657,2800,0,0,-0.13379254,0.093410049,-0.016805183119999994,0.025889723544697336
train,材料4,658,2800,0,0,-0.13449,0.092789567,-0.016984418318928614,0.025967920500785464
train,材料4,659,2800,0,0,-0.135172768,0.092169415,-0.017163221595714248,0.026046115284648428
train,材料4,660,2800,0,0,-0.135854825,0.09154975,-0.017341608178571447,0.026124384178263925
train,材料4,661,2800,0,0,-0.136532539,0.090930629,-0.01751958854607144,0.02620269820892884
train,材料4,662,2800,0,0,-0.13721,0.090312257,-0.0176971173125,0.026281008400812766
train,材料4,663,2800,0,0,-0.137870941,0.089694932,-0.01787414993285715,0.02635926875822585
train,材料4,664,2800,0,0,-0.138532033,0.089078801,-0.018050746261071463,0.026437564891067987
train,材料4,665,2800,0,0,-0.13919,0.088463769,-0.01822689204357149,0.026515816923583676
train,材料4,666,2800,0,0,-0.13984,0.087849639,-0.018402609444642865,0.026594070518648934
train,材料4,667,2800,0,0,-0.140483942,0.087236239,-0.018577862683928574,0.026672276702699834
train,材料4,668,2800,0,0,-0.141122203,0.08662336,-0.0187526545232143,0.026750471722691606
train,材料4,669,2800,0,0,-0.141754192,0.086010633,-0.018926976445357162,0.026828608624965174
train,材料4,670,2800,0,0,-0.142380403,0.085397539,-0.019100814007142794,0.02690671041864634
train,材料4,671,2800,0,0,-0.143000533,0.084783585,-0.01927418519750003,0.026984702262763966
train,材料4,672,2800,0,0,-0.143614992,0.084168489,-0.019447063807499932,0.0270626183140614
train,材料4,673,2800,0,0,-0.14423,0.083552259,-0.01961947410857145,0.027140483330280116
train,材料4,674,2800,0,0,-0.14483224,0.082935158,-0.01979140130928577,0.027218248508663945
train,材料4,675,2800,0,0,-0.145432782,0.0823176,-0.01996282311499996,0.027295889395901655
train,材料4,676,2800,0,0,-0.146023592,0.081700019,-0.020133787177142863,0.02737343522272573
train,材料4,677,2800,0,0,-0.14661,0.081082739,-0.020304273440714254,0.02745086578383023
train,材料4,678,2800,0,0,-0.14718068,0.080465934,-0.02047424510821429,0.027528122190041217
train,材料4,679,2800,0,0,-0.147751703,0.07984967,-0.02064376080821428,0.027605323333673812
train,材料4,680,2800,0,0,-0.14832,0.079233971,-0.02081280152535713,0.027682453459156077
train,材料4,681,2800,0,0,-0.14888,0.078618843,-0.020981366888214323,0.027759457739762853
train,材料4,682,2800,0,0,-0.149432454,0.07800426,-0.021149438138928542,0.027836285844349305
train,材料4,683,2800,0,0,-0.149980599,0.07739023,-0.02131703813571432,0.027912975953053327
train,材料4,684,2800,0,0,-0.150521681,0.076776871,-0.021484132627500013,0.027989519502548313
train,材料4,685,2800,0,0,-0.15106,0.076164357,-0.021650715483571413,0.028065925078669257
train,材料4,686,2800,0,0,-0.15159,0.07555272,-0.02181679526249997,0.02814216906682943
train,材料4,687,2800,0,0,-0.15211,0.074941685,-0.02198234377464283,0.028218228209465974
train,材料4,688,2800,0,0,-0.152621628,0.074330712,-0.02214738417428577,0.028294102623521257
train,材料4,689,2800,0,0,-0.153131911,0.073719218,-0.02231191176571433,0.02836981606777838
train,材料4,690,2800,0,0,-0.15364,0.073106821,-0.022475931344999926,0.028445353062480274
train,材料4,691,2800,0,0,-0.154133614,0.072493428,-0.022639438806071395,0.028520711530256992
train,材料4,692,2800,0,0,-0.154624613,0.071879133,-0.02280241528500001,0.0285958112297696
train,材料4,693,2800,0,0,-0.15511,0.07126406,-0.022964858947499982,0.028670728054298805
train,材料4,694,2800,0,0,-0.15559,0.070648333,-0.023126830434642868,0.028745497863788192
train,材料4,695,2800,0,0,-0.15606,0.070032191,-0.023288296538928555,0.028820109660154324
train,材料4,696,2800,0,0,-0.156524888,0.069416074,-0.023449200226071422,0.02889444643424074
train,材料4,697,2800,0,0,-0.156984593,0.068800486,-0.023609558882500003,0.02896856986364027
train,材料4,698,2800,0,0,-0.15744,0.068185741,-0.023769377281428573,0.0290424681567937
train,材料4,699,2800,0,0,-0.157883097,0.067571822,-0.023928717188928524,0.029116176702039025
train,材料4,700,2800,0,0,-0.158324158,0.066958481,-0.024087523841071434,0.029189721672739796
train,材料4,701,2800,0,0,-0.15876,0.066345484,-0.024245814526785738,0.029263054317782464
train,材料4,702,2800,0,0,-0.15919,0.065732753,-0.024403608183928546,0.029336192319221924
train,材料4,703,2800,0,0,-0.159610279,0.065120284,-0.024560853596785687,0.029409048807289086
train,材料4,704,2800,0,0,-0.16003,0.064507956,-0.024717569512857206,0.02948169731564657
train,材料4,705,2800,0,0,-0.16044,0.063895511,-0.024873752396071442,0.029554181659210723
train,材料4,706,2800,0,0,-0.160841258,0.063282773,-0.02502938693714285,0.029626436020335607
train,材料4,707,2800,0,0,-0.16124,0.062669835,-0.025184511337499958,0.029698503665244614
train,材料4,708,2800,0,0,-0.161630364,0.062056883,-0.025339118470714312,0.029770412770773986
train,材料4,709,2800,0,0,-0.16202,0.061443857,-0.025493165242142842,0.02984209544069697
train,材料4,710,2800,0,0,-0.162393692,0.060830413,-0.02564661938928576,0.029913466348012615
train,材料4,711,2800,0,0,-0.162762275,0.060216283,-0.02579953475250003,0.029984529188700523
train,材料4,712,2800,0,0,-0.163123817,0.059601584,-0.02595188049000001,0.03005534249696044
train,材料4,713,2800,0,0,-0.16348,0.058986685,-0.026103661421428562,0.030125899355507087
train,材料4,714,2800,0,0,-0.163823528,0.058371833,-0.026254931421785643,0.03019626016899545
train,材料4,715,2800,0,0,-0.164164464,0.057756968,-0.026405654488214195,0.030266425349639497
train,材料4,716,2800,0,0,-0.164500779,0.057141913,-0.02655579369535715,0.030336354636767135
train,材料4,717,2800,0,0,-0.164831471,0.056526656,-0.026705364519642876,0.030406041489745274
train,材料4,718,2800,0,0,-0.165154129,0.055911452,-0.026854389736428518,0.030475449262263
train,材料4,719,2800,0,0,-0.16547,0.055296636,-0.027002929977499975,0.030544729887272987
train,材料4,720,2800,0,0,-0.16578,0.05468237,-0.027150933210357178,0.0306137862846613
train,材料4,721,2800,0,0,-0.16608,0.054068543,-0.027298341818928568,0.03068256889978118
train,材料4,722,2800,0,0,-0.166373915,0.053454937,-0.02744520063785713,0.030751147513795776
train,材料4,723,2800,0,0,-0.166663714,0.052841458,-0.02759145089499998,0.030819470452131827
train,材料4,724,2800,0,0,-0.16695,0.052228193,-0.027737140211071473,0.030887536458686957
train,材料4,725,2800,0,0,-0.167220839,0.051615244,-0.02788227213499993,0.030955374790453898
train,材料4,726,2800,0,0,-0.16749,0.051002533,-0.028026830137857145,0.03102302359080692
train,材料4,727,2800,0,0,-0.16775,0.050389801,-0.028170832063571394,0.031090451766172193
train,材料4,728,2800,0,0,-0.168001459,0.049776732,-0.028314248764642856,0.0311576166982681
train,材料4,729,2800,0,0,-0.16825,0.049163114,-0.02845714873892861,0.031224623194056316
train,材料4,730,2800,0,0,-0.16849,0.048548909,-0.028599493523214222,0.0312914336904798
train,材料4,731,2800,0,0,-0.16872,0.047934268,-0.028741244012857037,0.03135796604760415
train,材料4,732,2800,0,0,-0.168944837,0.047319491,-0.028882415513214292,0.03142423894800274
train,材料4,733,2800,0,0,-0.16917,0.046704921,-0.029023037949285794,0.03149037171395692
train,材料4,734,2800,0,0,-0.169380066,0.046090813,-0.02916306291214291,0.03155625201013836
train,材料4,735,2800,0,0,-0.16959,0.045477266,-0.02930256388964284,0.03162196654294352
train,材料4,736,2800,0,0,-0.16979,0.044864266,-0.02944147829999996,0.03168747344078667
train,材料4,737,2800,0,0,-0.169980197,0.044251753,-0.029579820557500004,0.031752774818140005
train,材料4,738,2800,0,0,-0.17017,0.04363966,-0.029717597030000032,0.03181785657913031
train,材料4,739,2800,0,0,-0.17035,0.043027887,-0.0298547925878571,0.03188273343772728
train,材料4,740,2800,0,0,-0.17052,0.042416312,-0.029991400726071395,0.031947423688487755
train,材料4,741,2800,0,0,-0.170682424,0.041804818,-0.030127448984642754,0.03201191883451078
train,材料4,742,2800,0,0,-0.17084,0.041193312,-0.030262874984285884,0.03207624490794045
train,材料4,743,2800,0,0,-0.17099,0.040581718,-0.03039772609392864,0.0321403664227044
train,材料4,744,2800,0,0,-0.171133412,0.039969977,-0.0305319820400001,0.032204302242203796
train,材料4,745,2800,0,0,-0.171273471,0.039358092,-0.03066573222214282,0.03226813021536035
train,材料4,746,2800,0,0,-0.17141,0.038746126,-0.030798902946071505,0.032331763069105665
train,材料4,747,2800,0,0,-0.17153,0.038134148,-0.03093146364535712,0.03239515941585399
train,材料4,748,2800,0,0,-0.17165,0.037522165,-0.031063409773571478,0.0324583747955791
train,材料4,749,2800,0,0,-0.17176,0.036910146,-0.031194718087142956,0.03252133873064573
train,材料4,750,2800,0,0,-0.17186469,0.036298081,-0.031325463706785676,0.0325841854389316
train,材料4,751,2800,0,0,-0.171962265,0.035685974,-0.0314556988914286,0.03264695392560442
train,材料4,752,2800,0,0,-0.172052932,0.035073799,-0.031585300216071525,0.032709526594657
train,材料4,753,2800,0,0,-0.17214,0.034461498,-0.031714299666428705,0.032771933467219724
train,材料4,754,2800,0,0,-0.17222,0.033849054,-0.03184272187928571,0.03283422373596704
train,材料4,755,2800,0,0,-0.17229,0.03323654,-0.03197062761285713,0.03289643125696569
train,材料4,756,2800,0,0,-0.172350589,0.032624097,-0.03209799481928576,0.03295856113710381
train,材料4,757,2800,0,0,-0.17241,0.032011853,-0.03222477460249995,0.03302060714085778
train,材料4,758,2800,0,0,-0.172454567,0.031399855,-0.032350965785357046,0.033082530139631076
train,材料4,759,2800,0,0,-0.1725,0.03078804,-0.032476631853928524,0.033144421827526395
train,材料4,760,2800,0,0,-0.17253,0.030176284,-0.03260169037892846,0.03320616371650965
train,材料4,761,2800,0,0,-0.17256,0.02956447,-0.03272621543749996,0.033267853763832775
train,材料4,762,2800,0,0,-0.17258,0.028952521,-0.032850203072499966,0.033329488742630364
train,材料4,763,2800,0,0,-0.1726,0.028340369,-0.032973636425357104,0.033391094890126656
train,材料4,764,2800,0,0,-0.17261,0.02772794,-0.033096593980000005,0.0334527269186266
train,材料4,765,2800,0,0,-0.17262,0.027115208,-0.03321906590749997,0.03351437906956728
train,材料4,766,2800,0,0,-0.17262,0.02650227,-0.03334102255142864,0.03357599395293701
train,材料4,767,2800,0,0,-0.172613103,0.025889311,-0.03346248238071427,0.03363765649399739
train,材料4,768,2800,0,0,-0.17261,0.025276481,-0.03358346352892864,0.033699366900943876
train,材料4,769,2800,0,0,-0.172591932,0.024663798,-0.03370391744107148,0.03376108192540395
train,材料4,770,2800,0,0,-0.172587667,0.024051194,-0.033823833788571345,0.0338228020139062
train,材料4,771,2800,0,0,-0.172578553,0.02343867,-0.03394327794928577,0.033884576230246745
train,材料4,772,2800,0,0,-0.172564321,0.022826374,-0.034062207364642924,0.03394637938593818
train,材料4,773,2800,0,0,-0.172545951,0.022214498,-0.03418064599107141,0.03400828810659086
train,材料4,774,2800,0,0,-0.172521355,0.02160307,-0.03429854538785707,0.034070253148782655
train,材料4,775,2800,0,0,-0.172489649,0.020991894,-0.03441592968428566,0.03413223764905654
train,材料4,776,2800,0,0,-0.172451076,0.020380697,-0.03453282418964286,0.03419431420788312
train,材料4,777,2800,0,0,-0.172406329,0.019769356,-0.034649161941428655,0.03425637377843406
train,材料4,778,2800,0,0,-0.172355727,0.019157941,-0.03476490777392858,0.03431841667537138
train,材料4,779,2800,0,0,-0.172296884,0.018546579,-0.034880110281785615,0.034380483877883485
train,材料4,780,2800,0,0,-0.172229205,0.017935325,-0.03499477115499998,0.03444264673230227
train,材料4,781,2800,0,0,-0.172155122,0.017324154,-0.03510889589392864,0.03450482885742579
train,材料4,782,2800,0,0,-0.172135414,0.01671302,-0.03522243722035727,0.034567067559099135
train,材料4,783,2800,0,0,-0.172880612,0.016101863,-0.03533538312214287,0.034629314389497345
train,材料4,784,2800,0,0,-0.173629524,0.015490578,-0.03544777484071433,0.03469158768295281
train,材料4,785,2800,0,0,-0.174382674,0.014879066,-0.03555958547357141,0.034753935713812426
train,材料4,786,2800,0,0,-0.17512898,0.014267305,-0.03567080323749998,0.03481630625540973
train,材料4,787,2800,0,0,-0.175872408,0.013655367,-0.035781431709285744,0.034878695570722464
train,材料4,788,2800,0,0,-0.176616468,0.013043325,-0.03589148059071426,0.034941141463863554
train,材料4,789,2800,0,0,-0.177362204,0.012431221,-0.0360009510117857,0.03500371386601945
train,材料4,790,2800,0,0,-0.178111656,0.011819106,-0.036109843192499984,0.035066384501470385
train,材料4,791,2800,0,0,-0.178859556,0.011207059,-0.03621817387535712,0.03512915173198711
train,材料4,792,2800,0,0,-0.179607181,0.010595106,-0.03632593288821431,0.0351919627496706
train,材料4,793,2800,0,0,-0.180353248,0.009983164,-0.03643310547821426,0.035254812009280365
train,材料4,794,2800,0,0,-0.181097233,0.009371115,-0.036539692697857146,0.035317783386695674
train,材料4,795,2800,0,0,-0.181848396,0.008758906,-0.03664571343892856,0.03538087212254184
train,材料4,796,2800,0,0,-0.182603915,0.008146543,-0.03675113931642857,0.035444076465265074
train,材料4,797,2800,0,0,-0.183353195,0.007534027,-0.036855992167142845,0.0355074600569161
train,材料4,798,2800,0,0,-0.184096815,0.006921414,-0.036960216674285624,0.03557091390785152
train,材料4,799,2800,0,0,-0.184844301,0.006308905,-0.03706389127571431,0.03563449080296918
train,材料4,800,2800,0,0,-0.18559022,0.005696771,-0.03716700648392859,0.03569826612476303
train,材料4,801,2800,0,0,-0.186334818,0.005085096,-0.03726958707464286,0.03576230209390612
train,材料4,802,2800,0,0,-0.187084135,0.00447365,-0.037371590018214294,0.03582652385801807
train,材料4,803,2800,0,0,-0.187831701,0.00386205,-0.0374729920596429,0.035890910650425926
train,材料4,804,2800,0,0,-0.188578315,0.00325006,-0.03757385762500002,0.0359555399488578
train,材料4,805,2800,0,0,-0.189321833,0.002718826,-0.03767414353535723,0.03602035797962164
train,材料4,806,2800,0,0,-0.190063735,0.00238142,-0.03777381927107146,0.03608532950286326
train,材料4,807,2800,0,0,-0.190810849,0.002043971,-0.03787292968892857,0.03615047253303582
train,材料4,808,2800,0,0,-0.191559086,0.00170671,-0.03797152654357152,0.036215888751607084
train,材料4,809,2800,0,0,-0.19230506,0.001369686,-0.03806952196892855,0.03628152939531488
train,材料4,810,2800,0,0,-0.193051048,0.001032693,-0.03816696398500008,0.03634750165091044
train,材料4,811,2800,0,0,-0.193793012,0.0006957,-0.03826385324892852,0.03641375354394989
train,材料4,812,2800,0,0,-0.194536191,0.000358556,-0.038360188205,0.03648024056180553
train,材料4,813,2800,0,0,-0.195280513,3.43e-05,-0.03845594871785714,0.036546960250138226
train,材料4,814,2800,0,0,-0.196021431,-0.000116055,-0.038551094916785704,0.036613841038328904
train,材料4,815,2800,0,0,-0.196764345,-0.000220565,-0.03864565974535705,0.03668101139758686
train,材料4,816,2800,0,0,-0.197506609,-0.000274067,-0.03873967027250004,0.03674849008634276
train,材料4,817,2800,0,0,-0.198252986,-0.000327595,-0.038833161023571434,0.036816263249905404
train,材料4,818,2800,0,0,-0.199001165,-0.000381138,-0.03892609548357128,0.03688437372723006
train,材料4,819,2800,0,0,-0.199747254,-0.0004347,-0.03901848825785711,0.03695284481192396
train,材料4,820,2800,0,0,-0.200497768,-0.000488288,-0.0391102947903572,0.03702163413580524
train,材料4,821,2800,0,0,-0.201248765,-0.000541899,-0.03920157323571422,0.037090743932876036
train,材料4,822,2800,0,0,-0.201997249,-0.00059552,-0.03929229483214283,0.03716022078938096
train,材料4,823,2800,0,0,-0.202745666,-0.00064914,-0.03938244375071429,0.037230064303107616
train,材料4,824,2800,0,0,-0.203495991,-0.000702756,-0.03947204568964279,0.037300194306874035
train,材料4,825,2800,0,0,-0.204247445,-0.000756368,-0.03956110721928579,0.03737073595840419
train,材料4,826,2800,0,0,-0.204997728,-0.000809973,-0.0396496380014286,0.037441697380438295
train,材料4,827,2800,0,0,-0.205744929,-0.000863563,-0.03973758691821432,0.037513047535967195
train,材料4,828,2800,0,0,-0.206489729,-0.000917127,-0.03982502432321427,0.037584781816097396
train,材料4,829,2800,0,0,-0.207234011,-0.000970659,-0.03991187173249999,0.03765693727825917
train,材料4,830,2800,0,0,-0.207977214,-0.00102415,-0.03999817878535718,0.03772956173459042
train,材料4,831,2800,0,0,-0.208715885,-0.001077591,-0.040083975372142915,0.03780261310553905
train,材料4,832,2800,0,0,-0.209452135,-0.001130964,-0.04016922388571438,0.037876009092636415
train,材料4,833,2800,0,0,-0.210189071,-0.001184402,-0.04025392752285721,0.03794981776904234
train,材料4,834,2800,0,0,-0.210928782,-0.001237946,-0.04033810664214291,0.03802414741482826
train,材料4,835,2800,0,0,-0.211671707,-0.001291494,-0.040421788083571476,0.03809896958237446
train,材料4,836,2800,0,0,-0.212418882,-0.001345035,-0.0405048895460714,0.03817426474527481
train,材料4,837,2800,0,0,-0.21316482,-0.00139856,-0.04058744080178567,0.038250093354421075
